Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
11557,Swan Song,Robert McCammon,"McCammon, Robert",,"=""0671741039""","=""9780671741037""",0,4.29,Pocket Books,Mass Market Paperback,956,1987,1987,,2021/04/15,to-read,to-read (#132),to-read,,,,0,0
13453029,"Wool Omnibus (Silo, #1)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",0,4.22,Broad Reach Publishing,Kindle Edition,509,2012,2012,,2021/04/15,to-read,to-read (#131),to-read,,,,0,0
1042546,"The Creature in the Case (Abhorsen, #3.5)",Garth Nix,"Nix, Garth",,"=""0007201389""","=""9780007201389""",3,3.93,Harper Collins Children's Books,Paperback,109,2005,2005,2009/04/01,2019/05/16,,,read,"Nothing massively wrong or right with this novella. However, compared to the previous novels in the series it leaves much to be desired.",,,2,0
29414640,"Goldenhand (Abhorsen, #5)",Garth Nix,"Nix, Garth",,"=""""","=""""",3,4.11,HarperCollins,Kindle Edition,368,2016,2016,2021/04/11,2021/01/03,,,read,"Disappointed.<br/><br/>I was excited to learn there weeks more books after Abhorsen, though I see now that the author likely intended the books to be a trilogy, and had to force the last 2 books in. Book IV existed purely to set up a reason for book V to exist. As I said in my review of Clariel: sometimes over explaining can remove the magic of fantasy, and this was done here.<br/><br/>While I admit I guiltily enjoyed having Kibeth back, I still think the ending of Abhorsen was a good send off for the Disreputable Dog, and bringing her back to mention she'll attend Lirael's wedding... It's a bit sickly sweet and feels forced.",true,,1,0
20662728,"Clariel (Abhorsen, #4)",Garth Nix,"Nix, Garth",,"=""006156155X""","=""9780061561559""",3,3.87,HarperCollins,Hardcover,382,2014,2014,2021/04/10,2021/04/06,,,read,"My favourite take-away from this book was having a main character who explicitly stated that she is not interested in men - nor in women. What a rarity that the protagonist (or, anti-hero perhaps) does not have romantic interests and is somewhat aromantic. Refreshing!<br/><br/>That being said, the knowledge-less power requirement for free magic enslavement in this book was rather disappointing. All you need is bloodline + will? It's a bit uninteresting. Chlorr of the Mask was, at least to me, a fascinating mix of ex-charter mage / abhorsen + necromancer. But in this book we learn she is only an abhorsen by blood (never trained), and is really more of a berserker, which is somehow free magic? Not a fan.<br/><br/>I'm going to continue onto Goldenhand and hope that this was a blip in the series that up until now I have thoroughly enjoyed. Sometimes mystery is more enjoyable than having everything explained, and I think this book removed some of the magic in this fantasy series.",,,1,0
920649,An Occurrence at Owl Creek Bridge,Ambrose Bierce,"Bierce, Ambrose",,"=""0874068134""","=""9780874068139""",4,4.02,St. Petersburg,ebook,36,1996,1890,2021/04/02,2021/04/01,,,read,"An interesting read. I guessed the ending early on, but it still came us a surprise due to the authors impressive writing skills and the hyper-realistic descriptions the character experiences. I suspect the cannon-shots were his heartbeat, and the final, painful depiction at the end was his neck snapping.<br/><br/>I didn't find myself upset at his death, I think the short length of this piece gave the readers little in the way of an emotional connection to the man. However, I did empathize with the thoughts of his wife in his final moments - that was rather sweet.",true,,1,0
42921487,Boys Don't Try? Rethinking Masculinity in Schools,Matt Pinkett,"Pinkett, Matt",Mark Roberts,"=""0815350252""","=""9780815350255""",5,4.21,Routledge,Paperback,204,2019,2019,2021/04/01,2021/03/31,,,read,"I picked this up on a whim when there was an audible sale, because I fancied the title.<br/><br/>I didn't expect to find myself <i>taking notes</i> throughout. I learned of some fascinating concepts, such as the golem / Pygmalion effect. While I have always been an advocate for gender equality through activism focusing on each gender, I didn't know some of the statistics surround male suicide. I also didn't realize there was a swath of research being conducted on disruptive ""laddish"" behavior which my own years in school were hampered by. <br/><br/>Lastly, I didn't expect to be touched on a personal level, when Pinkett said (paraphrased): ""Men will teach their boys that it's okay to cry, then never cry themselves"". I never internalized that concept myself, and it, ironically, brought tears to my eyes. While I haven't been afraid of crying for some years, the concept of advocating for expressing emotions vs actually allowing oneself to experience them was eye-opening. <br/><br/>Thank you, Matt Pinkett, I'm glad you weren't satisfied with <b>just</b> inspiring students, but had to spread your wise words to readers globally.",,,1,0
535441,The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,"Brooks, Max",,"=""1400049628""","=""9781400049622""",5,3.85,Three Rivers Press,Paperback,272,2003,2003,2014/01/01,2015/04/21,wmpa,wmpa (#2),read,,,,1,0
38462,Giovanni’s Room,James Baldwin,"Baldwin, James",,"=""""","=""""",0,4.32,Penguin,Paperback,159,2000,1956,,2021/03/30,"to-read, wmpa","to-read (#130), wmpa (#1)",to-read,,,,0,0
52258,"The Price of Salt, or Carol",Patricia Highsmith,"Highsmith, Patricia",Claire  Morgan,"=""0393325997""","=""9780393325997""",0,4.02,W.W. Norton & Company,Paperback,292,2004,1952,,2021/03/30,to-read,to-read (#129),to-read,,,,0,0
33574273,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""1250153271""","=""9781250153272""",0,3.98,Square Fish,Paperback,218,2017,1962,,2021/03/30,to-read,to-read (#128),to-read,,,,0,0
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""1400079276""","=""9781400079278""",0,4.13,Vintage International,Paperback,467,2006,2002,,2021/03/30,to-read,to-read (#127),to-read,,,,0,0
13382062,Lamb to the Slaughter,Roald Dahl,"Dahl, Roald",,"=""""","=""""",4,4.17,,Kindle Edition,15,2011,1953,2007/01/01,2021/03/30,,,read,,,,1,0
30753841,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,"Nosrat, Samin","Wendy MacNaughton, Michael Pollan","=""1476753830""","=""9781476753836""",4,4.39,Simon and Schuster,Hardcover,480,2017,2017,2021/03/30,2021/03/27,,,read,"A most educational book for a cooking novice like myself. I have only one criticism: many of the dishes described by the author are completely alien to me. Sharing stories of problems found in top French and Japanese restaurants, creating recipes I haven't tasted, smelled or even heard of do not aid in helping me with the basic and important elements in cooking. <br/><br/>That's a small criticism however - I learned much from this book. I had no idea about the benefits salting earlier in the cooking process (for so many foods but not all) vs later. I had a poor understanding of the Maillard reaction. I never really considered acid being such an important element, and really only considered vinegar, citrus and sour candies as acidic. Never before did I realize that salt was *so much more important* than other spices - I just assumed it was one of many, and was particularly favored in the small number of cultural foods I've explored. Turns out it's a key component in seemingly all countries and cultures.  <br/><br/>As a non-meat eater, much of the content wasn't aimed at me, but I still found it interesting as an intellectual exercise on the physics of food science (applying heat, acids, etc.).<br/><br/>Well worth the read, especially with the short page count. I even tried making the homemade mayonnaise (which, it turns out, needs a neutral oil rather than olive oil, but it was still enjoyable!).<br/><br/>I'll now watch the Netflix series, as my friend pointed out is based on this book.",,,1,0
2956,The Adventures of Huckleberry Finn,Mark Twain,"Twain, Mark","Guy Cardwell, E.W. Kemble, John Seelye, Walter Trier, Tom Wilson, William Little Hughes","=""0142437174""","=""9780142437179""",5,3.83,Penguin Classics,Paperback,327,2002,1884,2021/03/30,2020/06/14,,,read,"It's a classic for a reason.<br/><br/>This book really challenged my ability to consider a book in the era it was written. Never has the ""n word"" been voiced in mind so frequently as when reading this book, which is a cringe-inducing experience. But; I was surprised by Huckleberry Finn's ability to see his traveling companion as first a lesser being, but then in time as a friend and companion, and often considering how kind and intelligent the man is. I think, in the time written, this kind of character development may have resonated within the minds of people with societally-trained racist viewpoints and made them reconsider. At least, I hope it did. <br/><br/>I found myself laughing at ridiculous scenes and gullible youthful experiences of the protagonist, when I was expecting something more somber. <br/><br/>A strange consideration: when reading the speech of the slaves in this book, which is written in a (again, incredibly racist to modern standards) phonetic manner, I couldn't help but compare it to my childhood reading poetry and stories in Scots - because I found myself having to mentally voice the words as written to make sense of them - though obviously these were entirely different phonetically sounding words and tones, and entirely different contexts. Just an odd observation.<br/><br/>I grew to really enjoy Jim's character - such a sweet man, frequently weeping when he thinks he's lost Huck to his crazy adventures, and often thinking of his family back home. An overly trusting individual who lost his only fortune to the swindling church which was too happy to take his winnings. <br/><br/>Huckleberry Finn's gullible nature rubbed on me a little, and I was most glad when he realized that King and Duke were, infact, not a King nor a Duke. Then he goes and believes several of their on-the-spot synthetic tales of past deeds! A little infuriating but that is intended I'm sure - he's young and gullible, though surprisingly educated in the history of monarchies. <br/><br/>This is a good read - I wouldn't suggest it is a *must* read (like other classic American literature such as To Kill a Mockingbird which I recently reviewed). This novel certainly gives thoughtful insight into how societal / racial perspectives were, which in turn gives an interesting consideration as to how they developed into what they are today, and hopefully, where we can continue to improve in the future.",true,,1,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",5,3.69,Penguin Books ,Paperback,182,1999,1954,2021/03/26,2018/10/14,,,read,"My second read and not my last. A tale of humanity, maturity, loss of innocence, fear, innate tribal instincts of us and them, and the terrifying truth that modern society prepares us for modern civilization and we would be poor replacements for our ancestors. In this novel one learns that extinguishing ones fear is deemed more important, by the majority, than ensuring a moral and ethical standard.<br/><br/>An important read and one I enjoyed more as an adult than a teen.",true,,2,0
334643,"Abhorsen (Abhorsen, #3)",Garth Nix,"Nix, Garth",,"=""0060278250""","=""9780060278250""",5,4.24,HarperCollins,Hardcover,358,2003,2003,2021/03/23,2015/04/21,,,read,"Strong female characters, exemplar character development, curious anthropomorphic creatures that the author makes you emotionally attached to, and well structured plot and magic system. A great end to the original trilogy, now onto the next in the series I haven't yet read. <br/><br/>""Does the walker choose the path, or the path the walker?""",,,2,0
6952,Like Water for Chocolate,Laura Esquivel,"Esquivel, Laura","Carol Christensen, Thomas  Christensen","=""""","=""""",2,3.95,Black Swan,Paperback,222,1993,1989,2021/03/21,2021/02/18,,,read,,,,1,0
47624,"Lirael (Abhorsen, #2)",Garth Nix,"Nix, Garth",,"=""0060590165""","=""9780060590161""",5,4.29,HarperColl,Paperback,464,2015,2001,2006/01/01,2015/04/21,,,read,"This is my second (maybe third?) read of Lirael, last read was some 15 years ago. While not quite as impactful as Sabriel, Lirael explores the old kingdom, the magic system, the ancient bloodlines and the creation of the world (or at least the old kingdom), through the characters Lirael, Sam, D.R. Dog and Mogget. <br/><br/>I previously gave this book a 4 star rating. While I enjoyed Lirael less than Sabriel: it is still an excellent read. The strong female lead (Lirael) is struggling with the meaning of her life - even nearly attempting suicide in the depths of her depression. A destiny is thrust upon her that she did not choose but she steps up to through a feeling of the threads of fate and realization that she won't merely be taking a new responsibility, but also a family. In a parallel and eventually coinciding story, Prince Sameth embarks on an adventure to save his school-friend, Nick, from the powers native to his kingdom. One character is attempting to embrace a role they do not want, while the other desperately clings for membership to a bloodline she will never be a true part of.<br/><br/>Lirael also successfully represents the struggles of a growing woman (from my limited viewpoint) avoiding the unwanted advances of male suitors. This is a difficult topic to approach, but Nix does so expertly - surprisingly. I personally would have assumed the author to be female to have such insights, but I am a man, so check reviews by women to see if I'm anywhere near correct.<br/><br/>Writing a sequel set decades after the original novel is difficult. Characters will have developed and matured, which needs to be shown, as well as the land and political climate etc., and the author did this expertly. The originally unsure Sabriel and guilt-ridden Touchstone have grown into defenders of the realm and true royal leaders.<br/><br/>Thanks for another excellent read, Garth Nix. On to Abhorsen.",true,,2,0
1909043,Negotiation Genius: How to Overcome Obstacles and Achieve Brilliant Results at the Bargaining Table and Beyond,Deepak  Malhotra,"Malhotra, Deepak",Max H. Bazerman,"=""055380488X""","=""9780553804881""",0,4.24,Bantam,Hardcover,352,2007,2007,,2021/03/16,to-read,to-read (#126),to-read,,,,0,0
29456569,"LIFEL1K3 (Lifelike, #1)",Jay Kristoff,"Kristoff, Jay",,"=""1524713929""","=""9781524713928""",2,3.94,Knopf Books for Young Readers,Hardcover,402,2018,2018,2021/03/12,2021/02/24,,,read,"I didn't give this book 1 star, though I was tempted to, because it is coherent and I didn't give up half-way through, tempted as I was. <br/><br/>I originally wrote out a long multi-paragraph review, but I'd rather condense it into bullet point format. I wish the author did the same with this book.<br/><br/>-Every character, other than the major plot twists, are two dimensional. For example, I know nothing about Ezekiel, except for the fact that he is pretty and his main story line. Does he have emotions, other than those required by his role as romantic interest?<br/>-All of the plot, in it's entirety, is either invokes <i>extreme emotions</i> in the characters or humor. There is no in-between.<br/>-Not all, but approximately 75% of all major plot points were predictable. <br/>-The vast majority of dialogues are generic idioms and phrases, and author attempts to make up for this by introducing unique slang. The slang, however, feels forced and cringe-inducing.<br/>-The violent moments with rockets and explosions seem to glance off the plot armor of all MCs, unless it makes a useful plot device.<br/>-The main character is 1) extremely intelligent, 2) (un)naturally gifted fighter, 3) an engineering whiz, 4) a crack shot with a rifle, 5) extremely sociable so that humans and robots either fall in love with her or will die to protect her. A flaw or two would be nice. It was nice to see she wasn't gifted with some strange mutation (which was a cool fantasy element, by the way), but then she is also a freakin' lifelike at the end.<br/>-The numbers in the title are unnecessary and irritating. Ok, this is a pet peeve and unimportant, but still.<br/>-The ethics explored in the book, regarding slavery, bondage etc., are poorly explored and barely touched upon. In fact, the main characters are rather evil, but so are the villains in the story in a way due to the blood on their hands, but honestly I think the ""villains"" are more ethical than the MCs.<br/>-I listened to the audiobook. The narrator is so slow and cartoonish which only increased my distaste for the story.<br/>-Finally, I just <i>didn't care about any of the characters</i>. They have no depth. I just didn't care, and found myself frequently page-counting to see how long till this was over with. I don't understand the high rating this book has, because even if it's aimed at younger readers than myself, it has no depth to it. Most disappointed.",true,,1,0
518848,"Sabriel (Abhorsen,  #1)",Garth Nix,"Nix, Garth",,"=""0064471837""","=""9780064471831""",5,4.17,Harper Collins,Mass Market Paperback,491,1996,1995,2006/01/01,2015/04/21,,,read,"This was my third read, and first time reading as an adult. I was expecting my original 5 star rating to have been made in inexperienced and wide eyed ignorance, and for this to really be a 3* YA book.<br/><br/>Instead I was pleasantly surprised by a set of three dimensional characters, with a competent but flawed lead woman (I find often that women are portrayed poorly in fantasy and are archetypal Mary sues or ""badass""). The magic system is unique, with the main character being effectively a necromancer bard, with a subclass in mage. Sex is mentioned only once, where the MC considers it an irritating distraction at best from her quest (why is this so uncommon?), and romance is tasteful and takes a backseat to the story - as it should when you're trying to save a nation or two.<br/><br/>The story is exciting, the world is fascinating and unique, the only flaw is a lack of variety in race and sexualities.<br/><br/>I still highly recommend this cornerstone of YA fantasy, and look forward to reading the rest in this series. Thank you Mr Nix.",,,2,0
