Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,read_dates,genres,n_ratings
216227192,"Heretical Fishing 3: A Cozy Guide to Annoying the Cults, Outsmarting the Fish, and Alienating Oneself",Haylock Jobson,"Jobson, Haylock",,"=""1039453198""","=""9781039453197""",0,4.67,Podium Publishing,Kindle Edition,,2024,,,2024/07/12,to-read,to-read (#598),to-read,,,,0,0,,Male Author|1;Not Out Yet|1,3
51848,The Second Shift,Arlie Russell Hochschild,"Hochschild, Arlie Russell",Anne Machung,"=""0142002925""","=""9780142002926""",0,4.13,Penguin Books,Paperback,352,2003,1989,,2024/07/11,to-read,to-read (#597),to-read,,,,0,0,,Non Fiction|165;Feminism|125;Nonfiction|105;Sociology|93;Parenting|51;Gender|26;Feminist|19,2271
31305863,The Shadow Crucible,T.M. Lakomy,"Lakomy, T.M.",,"=""1590794141""","=""9781590794142""",0,4.08,SelectBooks,Paperback,368,2017,2017,,2024/07/11,to-read,to-read (#596),to-read,,,,0,0,,Fantasy|34;Horror|20;Dark Fantasy|9;Fiction|9;To Buy|4;Adult Fiction|4,111
52640,Weaveworld,Clive Barker,"Barker, Clive",,"=""0007117140""","=""9780007117147""",0,4.13,Harper Voyager,Paperback,721,2001,1987,,2024/07/11,to-read,to-read (#595),to-read,,,,0,0,,Fantasy|1648;Horror|1200;Fiction|469,32614
46170,For Whom the Bell Tolls,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",0,3.98,Scribner,Paperback,471,1995,1940,,2024/07/11,to-read,to-read (#594),to-read,,,,0,0,,Fiction|4828;Classic|1035;Historical Fiction|1009;Literature|917;War|837;Books I Own|614,297222
9014,The Long Walk,Richard Bachman,"Bachman, Richard",Stephen King,"=""0451196716""","=""9780451196712""",0,4.08,Berkley,Mass Market Paperback,370,1999,1978,,2024/07/11,to-read,to-read (#593),to-read,,,,0,0,,Horror|3671;Stephen King|2736;Fiction|1738;Dystopian|799;Thriller|737;Science Fiction|491;King|447,191657
57891,Battle Royale,Koushun Takami,"Takami, Koushun",,"=""156931778X""","=""9781569317785""",0,4.26,"VIZ, LLC",Paperback,624,2003,1999,,2024/07/11,to-read,to-read (#592),to-read,,,,0,0,,Horror|1593;Fiction|1491;Dystopia|1200;Dystopian|1027;Science Fiction|737;Thriller|725;Young Adult|562;Sci Fi|555;Japan|476;Books I Own|400;Japanese|383;Ya|280;Japanese Literature|255;To Buy|206;Fantasy|202;Translated|189,77247
9361589,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,"=""""","=""9780385534635""",0,4.01,Doubleday,Hardcover,506,2011,2011,,2024/07/11,to-read,to-read (#591),to-read,,,,0,0,,Fantasy|26700;Fiction|9410;Romance|5982;Books I Own|4464;Book Club|4007;Historical Fiction|3474,995814
228296,"Rosemary’s Baby (Rosemary's Baby, #1)",Ira Levin,"Levin, Ira",,"=""0451194004""","=""9780451194008""",0,4.04,Signet,Hardcover,308,1997,1967,,2024/07/11,to-read,to-read (#590),to-read,,,,0,0,,Horror|5146;Fiction|1413;Classics|1005,143216
943402,Let the Right One In,John Ajvide Lindqvist,"Lindqvist, John Ajvide",,"=""1847241697""","=""9781847241696""",0,4.04,Quercus Publishing Plc,Hardcover,513,2007,2004,,2024/07/11,to-read,to-read (#589),to-read,,,,0,0,,Horror|5399;Fiction|1490;Vampires|1293;Fantasy|941,112636
12926063,"Skagboys (Mark Renton, #1)",Irvine Welsh,"Welsh, Irvine",,"=""0224087916""","=""9780224087919""",0,4.05,Jonathan Cape,Paperback,548,2012,2012,,2024/07/11,to-read,to-read (#588),to-read,,,,0,0,,Fiction|346;Contemporary|68;Thriller|67;Irvine Welsh|46;Mystery|45;Books I Own|39;Crime|35;Scotland|35,16577
7144,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor","David McDuff, Joseph Frank","=""""","=""""",0,4.27,Penguin,Paperback,671,2002,1866,,2024/07/11,to-read,to-read (#587),to-read,,,,0,0,,Fiction|12067;Russian|3036;Russian Literature|2532;Literature|2523;Books I Own|2271;Philosophy|1973;Russia|1933;Novels|1466;Russian Lit|1378;Crime|1212,926557
14497,"Neverwhere (London Below, #1)",Neil Gaiman,"Gaiman, Neil",,"=""0060557818""","=""9780060557812""",0,4.17,William Morrow Paperbacks,Paperback,370,2003,1996,,2024/07/11,to-read,to-read (#586),to-read,,,,0,0,,Fantasy|21168;Fiction|6051;Urban Fantasy|2948,537765
125879043,Transitions: A Mother's Journey,Élodie Durand,"Durand, Élodie",Evan McGorray,"=""1603095187""","=""9781603095181""",0,4.01,Top Shelf Productions,Paperback,176,2023,2021,,2024/07/11,to-read,to-read (#585),to-read,,,,0,0,,Graphic Novels|51;Graphic Novel|44;Lgbtq|35;Bd|29;Non Fiction|27;Lgbt|26;Nonfiction|20;Lgbtqia|18;Comics|17;Queer|17;Memoir|16;Biography|8;French|8;Arc|7;Translation|6;Adult|6;Family|6;Comics Graphic Novels|6,967
195790756,It's Not Hysteria: Everything You Need to Know About Your Reproductive Health (But Were Never Told),Karen Tang,"Tang, Karen",,"=""1250894158""","=""9781250894151""",4,4.36,Flatiron Books,Hardcover,384,2024,2024,2024/07/10,2024/06/10,,,read,"After the first 20 or so pages it became more of a textbook than anything, but it was insightful and I learned a lot from it, thank you. ",,,1,0,"2024-07-01,2024-07-10",Non Fiction|136;Nonfiction|90;Science|41;Health|40;Feminism|36;Giveaways|17;2024 Releases|15;Audiobooks|15,830
196795591,This Used To Be About Dungeons: Volume 1,Alexander Wales,"Wales, Alexander",,"=""1955252645""","=""9781955252645""",5,4.22,"Wraithmarked Creative, LLC",Kindle Edition,712,2023,,2024/07/10,2024/05/28,,,read,"A great balance of fantasy, LitRPG and slice of life. Up there with heretical fishing. ",,,1,0,"2024-06-27,2024-07-10",Fantasy|14;Cozy|6;Litrpg|3;Male Author|2;Ku|2;Audio Book|2,170
124254703,ADHD for Smart Ass Women: How to Fall in Love with Your Neurodivergent Brain,Tracy Otsuka,"Otsuka, Tracy",,"=""0063307065""","=""9780063307063""",4,4.14,William Morrow,Hardcover,274,2023,,2024/07/08,2024/06/10,,,read,"Insightful though a little presumptuous of the resources available to readers regarding flexibility of hours, available free time to do much of the tips dealing with adhd symptoms, funds etc. Also not particularly intersectional. I was hoping for more information on adhd in different cultures, queer (especially trans) folk and so on.<br/><br/>That being said, there are many useful tips and insights and is a worthy time sink for ADHD women and their partners, friends and family.",,,1,0,"2024-07-06,2024-07-08",Non Fiction|72;Adhd|54;Self Help|45;Nonfiction|42;Audiobooks|22;Mental Health|22;Psychology|19;Neurodivergent|13;Health|9;2024 Books|8,1565
145624737,Not the End of the World: How We Can Be the First Generation to Build a Sustainable Planet,Hannah Ritchie,"Ritchie, Hannah",,"=""031653675X""","=""9780316536752""",0,4.30,"Little, Brown Spark",Hardcover,352,2024,2024,,2024/07/08,to-read,to-read (#584),to-read,,,,0,0,,Non Fiction|228;Science|129;Nonfiction|128;Environment|60;Climate|44;Climate Change|40;Sustainability|31;Politics|31,2510
23513349,milk and honey,Rupi Kaur,"Kaur, Rupi",,"=""1502784270""","=""9781502784278""",0,3.98,Createspace Independent Pub,Paperback,204,2014,2014,,2024/07/07,to-read,to-read (#583),to-read,,,,0,0,,Books I Own|2297;Feminism|1313;Non Fiction|1271;Poems|627;Nonfiction|623;Poesia|598;Owned Books|522;Contemporary|454;My Library|442;Adult|415;Poesía|410;English|404;My Books|397;Bookshelf|386;Romance|366;Fiction|358;On My Shelf|331;To Buy|312;My Bookshelf|295;Mental Health|274,739183
33905006,"When I Hit You: Or, A Portrait of the Writer as a Young Wife",Meena Kandasamy,"Kandasamy, Meena",,"=""1786491265""","=""9781786491268""",0,4.08,Atlantic Books,Hardcover,249,2017,2017,,2024/07/07,to-read,to-read (#582),to-read,,,,0,0,,Fiction|201;Feminism|140;India|91;Contemporary|88;Literary Fiction|48;Non Fiction|39;Feminist|30;Poetry|30;Books I Own|27;Memoir|25;Women|25;Asia|24;Indian|23,6209
9777,The God of Small Things,Arundhati Roy,"Roy, Arundhati",,"=""0679457313""","=""9780679457312""",0,3.96,Random House,Paperback,321,1997,1997,,2024/07/07,to-read,to-read (#581),to-read,,,,0,0,,Fiction|6157;India|1698;Historical Fiction|1136;Books I Own|781;Classics|731,302343
5439,Interpreter of Maladies,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0618101365""","=""9780618101368""",0,4.17,Houghton Mifflin Harcourt,Hardcover,198,2000,1999,,2024/07/07,to-read,to-read (#580),to-read,,,,0,0,,Short Stories|4399;Fiction|4231;India|942;Pulitzer|796;Book Club|492,195760
33917,The Namesake,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0618485228""","=""9780618485222""",0,4.02,Mariner / Houghton Mifflin,Paperback,291,2003,2003,,2024/07/07,to-read,to-read (#579),to-read,,,,0,0,,Fiction|4491;Book Club|728;Books I Own|475,272427
85301,Unaccustomed Earth,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0676979343""","=""9780676979343""",0,4.13,Knopf,Hardcover,352,2008,2008,,2024/07/07,to-read,to-read (#578),to-read,,,,0,0,,Fiction|1991;Short Stories|1894;India|459;Book Club|343;Contemporary|213,93590
849380,The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,John M. Gottman,"Gottman, John M.",Nan Silver,"=""0609805797""","=""9780609805794""",0,4.24,Harmony,Paperback,271,1999,1999,,2024/07/07,to-read,to-read (#577),to-read,,,,0,0,,Relationships|778;Non Fiction|764;Self Help|583;Marriage|550;Psychology|487;Nonfiction|355;Relationship|233;Self Improvement|163;Personal Development|99;Books I Own|94,30418
71730,Nonviolent Communication: A Language of Life,Marshall B. Rosenberg,"Rosenberg, Marshall B.",Arun Gandhi,"=""1892005034""","=""9781892005038""",0,4.34,Puddledancer Press,Paperback,220,2003,1999,,2024/07/07,to-read,to-read (#576),to-read,,,,0,0,,Non Fiction|1226;Psychology|1130;Self Help|800;Communication|665;Nonfiction|550;Relationships|378;Personal Development|293;Self Improvement|273;Leadership|183;Parenting|172;Business|164;Self Development|153,40082
26329,Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,"Goleman, Daniel",,"=""055380491X""","=""9780553804911""",0,4.05,Bantam,Hardcover,352,2006,1995,,2024/07/07,to-read,to-read (#575),to-read,,,,0,0,,Psychology|3353;Non Fiction|1928;Self Help|1199;Nonfiction|625;Business|567;Personal Development|472;Self Improvement|427,122629
9547888,Attached: The New Science of Adult Attachment and How It Can Help You Find—and Keep—Love,Amir Levine,"Levine, Amir",Rachel Heller,"=""1585428485""","=""9781585428489""",0,4.14,Tarcher,Hardcover,304,2010,2010,,2024/07/07,to-read,to-read (#574),to-read,,,,0,0,,Non Fiction|1920;Psychology|1705;Self Help|1519;Nonfiction|937;Relationships|909;Self Improvement|268;Audiobooks|239;Relationship|226;Personal Development|222;Mental Health|216,92421
500901,How to Be an Adult in Relationships: The Five Keys to Mindful Loving,David Richo,"Richo, David",Kathlyn Hendricks,"=""1570628122""","=""9781570628122""",0,4.15,Shambhala,Paperback,265,2002,2002,,2024/07/07,to-read,to-read (#573),to-read,,,,0,0,,Self Help|320;Relationships|290;Non Fiction|248;Psychology|185;Nonfiction|123;Relationship|71;Self Improvement|66;Personal Development|62;Love|51;Self Development|36;Spirituality|34,5975
15014,Crucial Conversations: Tools for Talking When Stakes are High,Kerry Patterson,"Patterson, Kerry","Stephen R. Covey, Joseph Grenny, Ron McMillan, Al Switzler","=""0071401946""","=""9780071401944""",0,4.07,McGraw-Hill,Paperback,240,2002,2002,,2024/07/07,to-read,to-read (#572),to-read,,,,0,0,,Business|1565;Non Fiction|1406;Leadership|967;Self Help|887;Communication|741;Nonfiction|607;Psychology|472;Self Improvement|435;Work|382;Personal Development|361;Management|350;Professional Development|200;Relationships|186;Career|169;Self Development|163,73218
25733658,Into the Magic Shop: A Neurosurgeon's Quest to Discover the Mysteries of the Brain and the Secrets of the Heart,James R. Doty,"Doty, James R.",,"=""1594632987""","=""9781594632983""",0,4.22,Avery,Hardcover,288,2016,2016,,2024/07/07,to-read,to-read (#571),to-read,,,,0,0,,Non Fiction|486;Nonfiction|251;Science|191;Psychology|187;Memoir|124;Self Help|109;Bts|90;Medicine|65;Biography|63,22057
2845024,Anathem,Neal Stephenson,"Stephenson, Neal",,"=""0061474096""","=""9780061474095""",0,4.17,William Morrow,Hardcover,937,2008,2008,,2024/07/07,to-read,to-read (#570),to-read,,,,0,0,,Science Fiction|2404;Sci Fi|1932;Fiction|1511;Fantasy|709;Scifi|567;Sf|262,72117
457228,Butcher's Crossing,John  Williams,"Williams, John",Michelle Latiolais,"=""1590171985""","=""9781590171981""",0,4.18,New York Review Books,Paperback,274,2007,1960,,2024/07/06,to-read,to-read (#569),to-read,,,,0,0,,Fiction|723;Western|472;Historical Fiction|317;Classics|236;Westerns|163;Nyrb|153;Literature|98;Novels|94;American|92,25093
214631265,"Requirements (System Universe, #7)",SunriseCV,"SunriseCV, SunriseCV",,"=""""","=""""",0,4.00,Aethon Books,Kindle Edition,0,2024,,,2024/07/05,to-read,to-read (#568),to-read,,,,0,0,,Rpg|2;Series|1;Sci Fi|1;Kindle Not|1;Fantasy|1;Alt Race|1;Waiting For Release|1;Waiting For Epub|1;Not Yet Published|1;Litrpg|1;Not Yet Released|1;Gamelit|1;More Books To Come|1;Follow|1;To Be Released|1;Tbr Dec 2024|1;12 December|1;Not Out Yet|1;Wait For Next Book|1;Pre Release Watch List|1,4
60460704,Lone Women,Victor LaValle,"LaValle, Victor",,"=""052551208X""","=""9780525512080""",0,3.72,One World,Hardcover,285,2023,2023,,2024/07/05,to-read,to-read (#567),to-read,,,,0,0,,Horror|1772;Historical Fiction|990;Fiction|526;Fantasy|345;Botm|287;Historical|275;Western|202;Mystery|181,27498
34927828,The Great Alone,Kristin Hannah,"Hannah, Kristin",,"=""0312577230""","=""9780312577230""",0,4.43,St. Martin's Press,Hardcover,440,2018,2018,,2024/07/05,to-read,to-read (#566),to-read,,,,0,0,,Fiction|5952;Historical Fiction|4906;Book Club|2757;Audiobooks|1349;Books I Own|1135;Audio|804;Romance|721;Historical|706,836681
56179360,Light from Uncommon Stars,Ryka Aoki,"Aoki, Ryka",,"=""1250789060""","=""9781250789068""",2,4.06,Tor Books,Hardcover,372,2021,2021,2024/06/30,2023/04/29,,,read,"I really wanted to like this. The surface level story is - well, not good - but it's fine. I like the characters, theoretically. But there was a major lack of nuance and depth in the plot, the characters, the places, and the conversations. Every sentence was like a slap. There is just no 'show don't tell' throughout the story - everything is just plainly stated. <br/><br/>I really wanted to like this. ",,,1,0,"2024-06-26,2024-06-30",Sci Fi|1569;Fantasy|1500;Science Fiction|1308;Fiction|751;Lgbtq|730;Queer|626;Lgbt|520;Lgbtqia|377;Scifi|332;Sapphic|250;Adult|248;Audiobooks|181;Book Club|181;2021 Releases|178,31376
130746545,Speedrunning the Multiverse (Speedrunning the Multiverse #1),adastra339,"adastra339, adastra339",,"=""""","=""""",0,4.24,Aethon Books,Kindle Edition,556,2023,2023,,2024/05/25,abandoned,abandoned (#38),abandoned,,,,1,0,,Litrpg|27;Fantasy|22;Cultivation|6;Progression|5;Kindle Unlimited|4;Abandoned|3;Gamelit|3,785
17333223,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""0316055433""","=""9780316055437""",0,3.95,"Little, Brown",Hardcover,771,2013,2013,,2024/06/26,to-read,to-read (#565),to-read,,,,0,0,,Fiction|10976;Book Club|2659;Contemporary|2433;Books I Own|2335;Literary Fiction|1523,942177
17465709,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge and the Teachings of Plants",Robin Wall Kimmerer,"Kimmerer, Robin Wall",,"=""1571313354""","=""9781571313355""",0,4.54,Milkweed Editions,Hardcover,391,2013,2013,,2024/06/26,to-read,to-read (#564),to-read,,,,0,0,,Non Fiction|5171;Nonfiction|3163;Science|1716;Nature|1687;Indigenous|794;Audiobooks|774;Book Club|670;Memoir|664;Environment|637;Essays|528,126315
26892110,The Library at Mount Char,Scott  Hawkins,"Hawkins, Scott",,"=""0553418629""","=""9780553418620""",0,4.09,Crown,Paperback,390,2016,2015,,2024/06/26,to-read,to-read (#563),to-read,,,,0,0,,Fantasy|4622;Horror|2053;Fiction|1244,59316
18505792,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""0062255665""","=""9780062255662""",0,4.02,William Morrow,Paperback,195,2014,2013,,2024/06/26,to-read,to-read (#562),to-read,,,,0,0,,Fantasy|19464;Fiction|8159;Magical Realism|2490;Horror|2455,629060
60194162,Demon Copperhead,Barbara Kingsolver,"Kingsolver, Barbara",,"=""""","=""""",0,4.50,Harper,Hardcover,560,2022,2022,,2024/06/26,to-read,to-read (#561),to-read,,,,0,0,,Fiction|4848;Book Club|2125;Historical Fiction|1418;Audiobooks|956;Audio|733;Literary Fiction|693;2023 Books|652;Contemporary|581;Coming Of Age|522,466201
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.06,Dutton,Hardcover,454,2000,1981,,2024/06/26,to-read,to-read (#560),to-read,,,,0,0,,Horror|4010;Fiction|2720;Thriller|2502;Crime|1395;Mystery|1335;Books I Own|655;Mystery Thriller|459;Suspense|419,339188
54785515,Four Thousand Weeks: Time Management for Mortals,Oliver Burkeman,"Burkeman, Oliver",,"=""0374159122""","=""9780374159122""",0,4.22,"Farrar, Straus and Giroux",Hardcover,273,2021,2021,,2024/06/10,abandoned,abandoned (#37),abandoned,,,,1,0,,Non Fiction|2438;Self Help|1580;Nonfiction|1134;Productivity|678;Philosophy|639;Psychology|513;Self Improvement|468;Audiobooks|391;Personal Development|388;Business|332,86924
29875363,The Fireman,Joe Hill,"Hill, Joe",,"=""006220064X""","=""9780062200648""",4,3.91,William Morrow Paperbacks,Paperback,768,2017,2016,2024/06/24,2024/06/10,,,read,"Went a bit long, I feel like the story could have ended at the camp and been more enjoyable. Sometimes too much action becomes tiring. Well written, great characters and gave a Stephen King feel but better. ",,,1,0,"2024-06-20,2024-06-24",Horror|2193;Fiction|862;Science Fiction|530;Sci Fi|397;Fantasy|389;Thriller|360;Dystopian|305;Post Apocalyptic|264;Dystopia|264,60942
614130,Ten Philosophical Mistakes,Mortimer J. Adler,"Adler, Mortimer J.",,"=""068481868X""","=""9780684818689""",2,3.86,Touchstone,Paperback,200,1996,1985,2024/06/22,2024/03/28,,,read,"Reads like a text for first year undergrads. Lots of explanation, to a fault. I found myself ""getting it"" with concepts in a paragraph, then having to read an additional page or two of unnecessary exposition.",,,1,0,"2024-03-28,2024-06-22",Philosophy|194,634
60682858,"Tokens and Towers, Vol. 1 (Tokens and Towers #1)",Harmon Cooper,"Cooper, Harmon",,"=""""","=""""",0,3.90,"Boycott Books, LLC",Kindle Edition,454,2022,2022,,2024/06/21,to-read,to-read (#559),to-read,,,,0,0,,Litrpg|12;Fantasy|9;Audiobooks|2,147
65652610,Frankie,Jochen Gutsch,"Gutsch, Jochen",Maxim Leo,"=""3641295912""","=""9783641295912""",0,4.20,Penguin Verlag,Kindle Edition,192,2023,2023,,2024/06/21,to-read,to-read (#558),to-read,,,,0,0,,Fiction|13;Contemporary|7;Bibliothek|6;Deutsch|6;Cats|5;Sub|5;German|4;To Buy|4;Animals|3;Want To Buy|3;Belletristik|3;Romance|2;Tiere|2;Ausgeliehen|2;Beletria|2;Hardcover|2;Gelesen 2023|2;Onleihe|2;In My Library|2;3 Stars|2,1780
29946,Illusions: The Adventures of a Reluctant Messiah,Richard Bach,"Bach, Richard",,"=""""","=""""",0,4.15,Arrow Books,Paperback,144,2001,1977,,2024/06/21,to-read,to-read (#557),to-read,,,,0,0,,Fiction|915;Philosophy|391;Spirituality|258;Spiritual|192;Fantasy|156;Classics|94,64499
91274427,What You Are Looking For Is in the Library,Michiko Aoyama,"Aoyama, Michiko",Alison Watts,"=""1335005625""","=""9781335005625""",0,4.10,Hanover Square Press,Hardcover,304,2023,2020,,2024/06/21,to-read,to-read (#556),to-read,,,,0,0,,Fiction|1251;Contemporary|432;Japan|386;Books About Books|301;Short Stories|286;Japanese Literature|240;Japanese|231;Translated|229;Magical Realism|170;Books I Own|151;Literary Fiction|144;Audiobooks|138;To Buy|128,45716
